Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,SPI1 CHEA,-0.19920124627924723,-1.0,1.0,1.0,0.8434343434343434,292/984,28.27%,TSSK6;NCF1;ELOVL6;UCP2;GPR160;PADI2;GNG2;RASAL3;LYN;TAGAP;LY96;PRAM1;CSF2RB;IPCEF1;BCL2A1;PGK1;ARHGAP25;CDK19;CD300LF;TEC;ATP2A3;CCR1;LST1;PLCG2;ARHGAP9;MX2;OXLD1;PIK3R5;CD37;APBB1IP;WDR89;RALB;NCF2;ALOX5AP;CCR7;PLEK;GPSM3;DAPP1;STAP1;PLD4;CBFA2T3;LYL1;TLR9;RAD51;AZI2;APOBR;TBC1D22A;INPP5D;LCP1;LCP2;B2M;FMNL1;RINL;SH3BP1;NCF4;VAV1;CPEB2;S100A4;STOM;PELI1;GPR84;OSM;RRP7A;LPCAT2;WDR43;ANKRD13A;TBC1D14;LAPTM5;MAP3K8;ISG20;PDIA3;TMX1;CAB39;DOK3;CD300A;PSMB8;PTAFR;ITGAL;ALG1;LTA4H;NDUFB9;PGAM1;LSP1;CYTH4;CTSS;NCEH1;CD72;SAMSN1;TRIT1;RPS21;IKZF1;SRA1;METTL23;NIP7;ARHGAP30;DHRS9;KLF7;POLR2G;PCYT1A;ITPR2;ELOVL5;PTK2B;ALDOA;SSH2;EBAG9;TCIRG1;RPL38;CD53;MANBA;GTF2H1;SSBP1;HLA-A;CMAS;COLGALT1;PTGS1;TRAF3IP3;NDUFS8;ITPR1;MTHFD1L;BST1;CANX;MRPL12;TIMM8B;GLS;GMFG;FAM114A2;COX16;SH3BP5;KLHL36;GRHPR;PSMA5;RMND1;G3BP1;ELF1;FARSB;ARAP3;DDX55;PPP3R1;MIB1;RNF13;PPA2;PARS2;LILRB3;CAPZA1;SPR;NT5DC1;MCTP1;CAPZA2;MTMR4;FERMT3;CTSZ;MRPL52;ELMO1;RAB1A;KDM4C;EIF4A1;ARRB2;RPS19BP1;DGUOK;GMIP;ACTR2;UBP1;NME7;SLC25A16;EEA1;PSMB3;CALU;ACBD5;LRRK1;PCMT1;MANBAL;RBM38;UFM1;TRMT10A;LRIF1;SPTAN1;BUB3;HNRNPF;RPS27A;BTK;CDC16;ITGAV;FGD2;CFP;OSGIN1;GTPBP4;SPPL2A;DNAJC5;RPL6;TMCO1;ZC3H8;POLR3B;PSAP;RAB6A;PEX7;HCST;TUBA1C;SLC3A2;SCP2;CASP8;SPRED2;GNAI3;CFAP20;CCDC28B;TRIM25;NDUFS4;TTC1;NUP155;RNGTT;MPDU1;SRPK1;RPL27;TGS1;PRKAG2;RPS3;ERLIN2;FCGR1A;PSEN1;SLC15A3;PRCP;LSM4;SUPT3H;LYRM2;YIF1B;NCKAP1L;REEP5;PGGT1B;RPL28;RNF4;HERPUD2;UBAC2;ZSWIM6;RPS14;SLC43A2;IPO8;SEC11A;LAMC1;AIF1;AURKAIP1;IREB2;RPL37;GSK3B;SNRPD2;PPP2R5A;TAF5;TSEN54;MAPRE2;M6PR;DENND4A;CDC26;PTPN6;TBC1D10C;DUSP5;TRAPPC5;PDXP;ARPC3;SNRNP48;DOCK11;CDC42;SCIMP;TRPV2;MTMR6;CHURC1;EIF4E2;FOXO3;EIF3K;ADPGK;SRFBP1;TXN2;SYNCRIP;RPS19;YWHAZ;OSTF1;UBC;PF4;THAP1;DUSP6;NDUFA7;POR;HCLS1;TYROBP;BIRC3;DCTN5;RAD54B;ATP6V1A;CYB5R1;COX14;ICAM1;OAZ1;IFNAR1;PPP1CB;RPL8
prerank,TCF3 ENCODE,-0.13438817925921506,-1.0,1.0,1.0,0.8434343434343434,216/777,27.25%,NUDT8;CMPK2;LDHA;TUBA4A;BOLA3;ACSL1;PLEKHA7;HMGCR;RCAN1;PPIA;NOL3;FDFT1;ENO3;TAS1R1;IL17D;CBFA2T3;AZI2;RFX3;NOTCH1;FAM162A;RASSF3;CARHSP1;INSIG1;P4HA1;RGS2;DPCD;CCDC134;PELI1;ENO1;WDR43;NABP1;TMEM79;ZNF395;TNFRSF1B;KLHL8;ACSL3;NAMPT;MANF;P4HB;PKM;PTEN;LSP1;MRPL40;FEM1C;VAMP4;GNA13;SMIM13;ALG5;HSPA4L;IKZF1;PI4K2B;TWF1;CD63;LRRC8B;KLF7;MAPK6;UCHL5;TBL2;ZNF398;DTWD1;NUDT3;HES6;ERN1;SSX2IP;TRAPPC3;NUS1;SMAP2;ASAH1;ZNF800;PDE8A;CYSTM1;TBL1XR1;ERRFI1;ARL15;TUBB2A;FBXW7;RRAGD;ANKEF1;MPC2;VDAC3;LMO4;E2F2;CISD2;TPMT;KDM1B;TXNRD1;LYSMD3;G3BP1;EXOSC8;TAGLN2;RHOU;NACA;B4GALT1;SLC33A1;PGS1;PIGP;PPP3R1;FOXN2;MMAA;SLC35D1;KLHL21;CAPZA2;MTMR4;GABPB1;EIF4EBP1;PXK;ACBD3;ACTR2;PTP4A2;NHLRC2;UBP1;NCBP2;HSP90AB1;DAP3;DNAJA2;POLR2L;VPS37A;FKBP1A;TTC3;SLC16A1;IPO4;DCLRE1A;GSPT1;IQSEC1;NHLRC3;SPTAN1;TUBB6;TUBB4B;RNU12;RAP1B;PRDX5;FBXL3;ITGAV;TBL1X;PUS7;PPP3CA;STRN3;HSP90AA1;IL21R;PSAP;RAB6A;PEX7;TSPAN33;NAT9;ERLIN1;TUBA1C;NBEAL2;POFUT1;EEF2K;NCK1;OST4;CLIC4;ZFP36L1;EIF5B;NUTF2;PITHD1;TRAM1;PIEZO1;VCPIP1;ARFIP1;EEF1A1;CTNNB1;USP12;SLC25A33;TXNDC15;TMEM104;SOCS1;UGP2;SGMS1;RPL10A;USO1;LARP1B;SMAD3;HERPUD2;MLYCD;TAB2;DNAJC7;USP7;LGALS1;NOL7;MAN2A2;UBTD2;USP4;ZBTB25;APBB2;GTF2E2;GRSF1;BSG;RPL36AL;MFNG;FKBP2;FAM118B;DGAT1;DUSP5;PLAGL2;SMG5;ARV1;SPAG9;CDC42;RPL35;RPS6;GATC;FOXO3;ATP1A1;ADPGK;ZFP3;DNAJB9;SMIM7;DDOST;MACROD1;RAD23B;MRPL34;SLC25A4;ENC1;OLA1;UBC
prerank,ZNF384 ENCODE,-0.19132898619625338,-1.0,1.0,1.0,0.8434343434343434,210/694,28.63%,FDPS;SRGN;APOC1;OSCAR;CROT;GM2A;CISD3;GYPC;SNHG5;CASK;CTSC;HSD17B12;FAM216A;CASS4;NCOA4;PSMA2;PDIA6;GATA3;AARSD1;CCDC116;RAD51;CXCR4;RFX3;ABCB6;RAD9B;CARHSP1;P4HA1;DHRS3;SPTLC2;PELI1;RHOT1;TRIM35;FKBP7;CLCN2;ANXA2;TIMMDC1;PGAM1;GOT2;RILPL2;YBEY;MRPL40;SH2B3;PRKAA1;SMIM13;DLAT;ALG5;RPS21;MKKS;MRPS6;SNORA70;SNORA44;FBXW9;RAPGEF6;MAPK6;HINT2;SSB;TACO1;ERN1;PIK3C3;WDR37;TBL1XR1;ARHGAP18;PSMD14;FAM136A;GFI1;ARL15;NEU1;RCC1;GLO1;CDC42SE2;MRPL18;LMO4;GRAMD1A;SAT1;EMP1;ZW10;E2F2;CD52;MEMO1;MRPL32;ECH1;FEM1B;SLC5A3;MRPS36;LYSMD3;SUCO;RMND1;EXOSC8;NHP2;UBE2F;PSMD7;TAGLN2;DDX55;GPN3;MLEC;IQCG;PIGP;RYBP;RNF13;IMMT;SLC30A1;DHODH;TIMM13;CLTC;SH3KBP1;TERC;POLR2H;PUS1;ARRB2;PTPMT1;MED6;SPA17;PLEKHB2;HSP90AB1;PSMB3;PGD;LRRK1;TTC3;ATP6V1E1;PMM2;SERPINB9;IPO11;RAP2A;RAP1B;NAA25;SPPL2A;RPL6;RPL35A;SLC25A20;CD164;GABARAPL2;RPS15A;TUBA1C;TMEM186;SETD3;SPRED2;USP49;ERAP1;TRIM25;VPS29;NAA20;RNGTT;HSPA4;CLIC4;RCCD1;RPL27;ATP6V1B2;SLC25A51;ZFP36L1;ARL3;OXSR1;ERLIN2;CCDC93;EIF5B;RERE;PNPLA8;SLC25A3;TRAM1;NKRF;TXNDC15;ZNF438;LAMP2;NAA50;PSMA3;TRAP1;TANGO6;ARL5A;SLC43A2;PSMD13;PARL;TRAFD1;CDC73;NOL7;ZBTB25;AKIRIN2;GNL3;RPS26;CDC26;EIF4E;SNTB2;UQCRQ;PSMB6;ARPC3;TRPV2;RRM2B;SOD1;GATC;EIF3K;DPAGT1;ANAPC5;DPP8;ATL3;CFDP1;TLE3;MRPL30;SFXN2;MIF4GD;XBP1;ATP6V1A;CYB5R1;MORF4L1;IFNAR1;LARS2;STIP1;FKBP14;RAD51C;SPRED1;AFTPH;HSPA13;GRB2
prerank,REST ENCODE,0.2879011715049438,0.9889122621400547,0.5047418335089568,1.0,1.0,71/218,22.46%,SYT5;GOLGA7B;HES1;FGF18;NPDC1;SMPD3;SCN3B;MAPK8IP2;ROBO3;CEMIP;SEC14L5;PTPRT;LRRC24;CPNE4;RIMS2;FBLL1;NTSR2;FGF12;RTN2;PAQR4;CLEC10A;PSD;BEX1;VSTM2L;SLC7A14;ZNF579;COL5A3;BSN;ZSWIM5;SKOR1;DISP2;KCNC1;RAB39A;MAPK11;CTNNA2;L1CAM;UNC80;GRIN3A;POU4F2;HCN2;STMN3;LINC00485;DNMT3A;CRTC1;ACSL6;CNTN2;CHGB;CHRNB2;CRIP2;SYP;SCAP;CASKIN2;SYN1;RIC3;CELF6;ANKRD13B;DIRAS1;EPHA10;TTLL11;KMT2A;ASPHD1;MANEAL;PAXBP1-AS1;ZSWIM8;KCNS2;SCG2;GNG4;PNMA2;FSTL4;RUNDC3A;MAPK8IP1
prerank,FOSL2 ENCODE,0.29303099362010104,0.9777145827247946,0.5401785714285714,1.0,1.0,45/148,27.88%,KRT19;ANG;SHC3;S100A2;RNASE4;KRT18;ANLN;F3;KRT8;RIN1;LOC100287036;KPNA7;MDC1;KRT80;PPP2R5B;NUAK1;PHF19;RAB39B;ZBTB7B;ZNF219;MICALL2;KLF10;TUBB3;ZNF227;TMEM184A;MAST2;EFNA1;TNFAIP3;LMNA;BTBD19;TPM2;BCL3;AGBL5;FOSL2;RRAS;DDIT3;IKBKG;ERBB3;CCDC159;ITPKC;SCAF1;THOC6;CCDC121;SLC20A1;AZIN1
prerank,NFE2L2 CHEA,0.2731640277503372,0.9738510966869487,0.631,1.0,1.0,105/862,11.36%,SLPI;EHF;RASSF6;NPNT;FSHR;KLHDC8A;PI15;CNTN1;DAPK1;FAM43A;FAM13C;TMEM44;PRRT1;HES1;TMC7;PREX2;ABCA12;CKAP2L;GIPC2;VWA5B2;FSCN1;LRRC49;WNT5A;TGFB2;TMEM108;RASGRP3;IGFBP3;AVPR1A;ZWINT;TUBA3E;BMPER;MEIS1;NALCN;GSTM1;MAMDC2;SLC22A23;AKR1E2;POLQ;SEMA4A;ZNF519;SLC40A1;GLIS3;CD34;PCDH9;CSMD3;DTX4;DAAM2;ZFPM2;ZNF208;ADCY1;PPP1R12B;MATN2;CRIM1;VSTM4;TIAM2;MN1;IGF1;GRB10;HMOX1;ADAMTSL4;SOX13;KLF12;AKT3;TTC9;GPC5;GSTM4;MB21D2;IRS1;VCAN;ANK3;PPM1H;LAYN;SAMD5;MRC2;CILP2;S1PR3;DAB2IP;SIM2;MGST2;SOCS3;F3;INHBB;SHISA2;CACHD1;CLDN4;LPL;KIF26B;BMP8A;TMTC2;KCTD17;LDLRAD4;GRIP2;GRB14;ZNRF3;ERC2;FN1;IGFBP7;IRF2BPL;L3MBTL3;DOK1;FAM131B;ACYP1;FBF1;EEF1A2;EFNA5
prerank,TCF3 CHEA,0.2728757113112358,0.9676378184071697,0.6268806419257773,1.0,1.0,141/802,18.43%,SLPI;TFCP2L1;CDH1;MCF2L;MOBP;ID3;SBK1;MYBL2;KCNMB2;SLC38A4;DPF3;ADRA2A;PRDM6;ARHGAP28;RNF182;PIPOX;ELAVL2;GRHL2;CBLN1;E2F1;ACP5;LHX4;CDKN1C;NES;NOTCH4;TICRR;FSCN1;B3GNT7;ID1;STMN1;PTPRT;RARG;SHF;SRGAP3;SNURF;APOA2;LRRC2;CCDC38;OTX2;SLC22A23;GPC4;MGAT3;BMF;PIM1;SOCS2;MMP11;SNRPN;AMT;ETV4;FGFR2;KIF11;DACT1;DDIT4;HLF;SLC1A3;ZBTB16;ARHGAP33;TCEA3;ITGB5;SLC37A1;ZBTB45;SYPL2;MB21D2;SKIL;ANK3;LAMA5;DAB2IP;MUC1;SOCS3;TBX3;PDLIM1;CACHD1;CLDN4;BMP8A;ABCD4;PHC1;FZD5;CSRNP1;NPR3;OLFML2A;FN1;IRF2BPL;ASTN1;NT5E;PTCH1;FGFR1;PRTG;NTN1;MOG;LEKR1;CENPM;MCF2;MAFA;TDGF1;NR0B1;PCDHGC4;ACCSL;SNAI1;INSM1;ESRP1;GCNT2;CAMK2B;ITGA9;KIF18A;CXXC5;GJC1;VIM;ZNF496;SMC6;KLF8;ZNF428;DNMT3A;BRINP2;RGS12;NODAL;NUAK1;AMOTL2;AGER;HBEGF;RHD;PEG10;FBXL14;CORO6;HS6ST1;SLC43A1;SLC29A1;PTK7;SASH1;BAZ2B;JAG1;DUSP1;AEBP1;SKA2;ZNF219;FOXP1;ZMYND8;EPHA1;LONRF2;TSPAN9;TYRO3;GTF2IRD2
prerank,NR2C2 ENCODE,-0.21386818872144145,-0.9675807014604118,0.6896551724137931,1.0,0.9141414141414141,132/315,35.22%,NUDT6;BATF2;PCBP1-AS1;TBC1D22A;DPCD;TBC1D14;MRPS23;TPK1;TIMMDC1;VAMP4;RPS21;UBL5;CCT8;SLIRP;SNX29;EBAG9;MRPS10;PSMB7;SNRPA1;PSMD14;TIMM8B;FAM114A2;KNOP1;GPHN;MRPS28;BAZ1B;CCDC47;NACA;PSMA6;DIS3L2;ROMO1;NEDD8;GINS3;SDHD;MRPL33;ZNHIT2;NEK9;ACBD3;OGFOD3;PGD;DNAJA2;NUP37;MANBAL;RPL22;LRIF1;YME1L1;KIAA0825;AIDA;CTR9;RPS5;GFM1;RANBP1;TMCO1;CCDC51;RPS15A;MRPS15;PSMC5;RPL27;PHRF1;TRIP13;CPPED1;SRP72;CWC15;USP38;LACTB;IFT20;RPS3A;NFS1;PMPCB;ARSK;WDR12;NAA50;TCEA1;RPS14;PARL;URB2;NOL7;RPS26;POC1B;FTSJ3;RPL35;PLA2G15;SNRPF;PTAR1;CCDC12;TMEM167B;THAP1;IMPACT;DCTN5;ATP6V1A;FAM83H;DNAJC11;COPS4;PHF5A;SNRPB2;SNRNP200;NDUFA5;LAS1L;KLHDC10;GALNT4;MFAP3;TMA7;TSR2;NCDN;MRPL4;SURF6;RNF121;TMBIM4;ZNHIT3;HEATR5A;PPIH;PSMG4;CNOT2;PIKFYVE;EYA3;RPRD1B;RIF1;RPS20;CLNS1A;SMYD5;PALB2;PEX1;CSTF3;PRDM4;CDKL3;NUP107;UTP23;POMT1;RPF1;ALKBH1;TYW5;CCDC59
prerank,FOXA1 ENCODE,0.2858990724323253,0.9560611001743629,0.571584699453552,1.0,1.0,62/178,32.58%,HES1;RMI2;SMPD3;RAPGEF3;FOXP2;KRT18;NKAPP1;ITGB5;HMGB2;FOS;MCM7;LLGL2;KRT8;ZFP36L2;KIF9;FRAT2;EFCAB11;ING2;ESRP2;ZBTB2;ZNF408;MAML3;FOXP1;ZNF182;PNPLA7;PCNT;ULK1;BACH2;ZBTB42;FRAT1;TMCO4;PPP1R15A;LRP10;UBALD1;ARRDC2;INTS1;ALDH4A1;FAM53C;KLHL18;JADE2;TNFAIP1;ALDH6A1;TBC1D17;ITPKC;AP4M1;GATA6;SLC20A2;MCM4;GSG1;TSPAN4;ELK3;SH3RF1;CYP3A43;SOX12;ZNF282;CRY2;ZSWIM4;PCMTD1;AKIRIN1;MAZ;FBXL18;EXPH5
prerank,NELFE ENCODE,-0.21959459102483794,-0.9530759093478545,0.6103896103896104,1.0,0.9333333333333333,67/190,27.74%,SNORA16A;LDHA;ZCCHC17;SNHG5;FASN;SLC7A5;B2M;RPS16;TPI1;HSPA5;GAPDH;P4HB;STT3B;MARCKSL1;NDUFAF1;AMD1;SNORA70;SNORA44;PNP;HES6;PRDX1;MRPL20;NPM1;ITPR1;ARL15;TUBB2A;RCC1;SLC1A5;RPS13;TIMM17A;CALR;GLS;TFRC;SNRNP40;UQCRC2;SLC19A2;HSP90AB1;RPL39;RPLP1;SNORA64;SLC16A1;TUBB4B;RNU12;RPLP0;TUBA1C;SDCBP;NKIRAS1;GNAI3;TRIM25;SNHG3;RPS28;EEF1A1;RPSA;CTNNB1;SOCS1;RPL10A;LRPAP1;RPL12;SNORA78;LIN7C;BSG;DGAT1;RPS6;THAP7;UBC;NDUFA7;FUS
prerank,TAF7 ENCODE,-0.19196267176067236,-0.944635991598717,0.875,1.0,0.9393939393939394,202/495,35.60%,SNORA13;SNORA16A;CREG1;HSF2BP;SNHG5;SNORA24;SNORA80B;FASN;ADAT2;ANKHD1-EIF4EBP3;RPS16;HSPA5;PPP1CC;ENO1;MYH7B;RPS12;FAM117A;NABP1;ST7L;MRPL39;NUDT5;ACSL3;BPHL;SNORA6;STX16-NPEPL1;ZNF425;MRPL40;NDUFAF1;TOMM6;AMD1;RPS21;SNORA70;SNORA44;MAPK6;NDUFS3;ZNF398;RPL38;PRDX1;ALG3;RPS10-NUDT3;SSBP1;MRPL20;PTGES3;ARL15;SLC1A5;RPS13;COQ5;TFRC;HS2ST1;PSMD8;CETN3;COQ3;DDX55;RPL29;NACA;PSMB1;CAPZA1;CLTC;GABPB1;TLCD1;CNBP;KBTBD4;SNRPG;HSP90AB1;SNRPD1;AP3S2;ZNF79;POLR2L;DDX1;RPLP1;SNORA64;RNF6;NUP188;TUBB4B;RNU12;HNRNPF;RPL23A;RPLP0;RPL6;RPL35A;RPS15A;TUBA1C;SLC3A2;RPS8;RPL7L1;SDCBP;NKIRAS1;GLCCI1;SNORA57;MCEE;ADARB1;RPL27;GTF2H3;DPM1;MMADHC;JRK;RPS3;RPS28;EEF1A1;RPSA;CPPED1;CTNNB1;TAF12;RPL11;ZNF770;RPL5;RPS24;RPS3A;RPL28;TMEM69;RPS14;ARL5A;DNAJC7;ASH1L;OCIAD1;RPL37;SNORA78;TAF5;PRKDC;HMGA1;RPS26;RPL32;GART;FAM98B;RPL35;RPS6;GATC;CORO1C;RPS19;RAD23B;CDC123;UBC;MRPL30;NDUFA7;FUS;CBX3;SNRPB;BMS1;EZH2;COPS4;RPL13A;RPL31;WDR74;RPL36;MRPL48;PBLD;MED23;PEX12;SRP54;RPL15;UBE2L3;NPLOC4;TMA16;ATF4;RPS2;PRAME;SLC39A10;RPL4;PNRC2;SNORD15A;NOM1;CAPRIN1;UBA3;SAR1B;RPL17;SF3B3;INTS6;RPRD1B;HDLBP;ECE2;AP2S1;RABGGTB;TMEM242;PEX3;RPS20;ALKBH2;PDLIM5;CSTF3;INTS5;RPS7;CYCS;ITFG1;PSMC3;E2F3;HNRNPAB;RPL41;RPS4X;ZCCHC4;KANSL2;SNRNP27;NUP107;HSPA8;INTS12;CCDC59;SLC16A6;UBAP2;RRP1B;TNPO3;TRIAP1;RNU11;IPO9;RPL26L1
prerank,SOX2 CHEA,0.2661496772266725,0.9416931613205769,0.7061183550651956,1.0,1.0,120/638,18.18%,TFCP2L1;MOBP;PTPRZ1;SLC38A4;FAM13C;SCNN1A;PBK;RNF182;PIPOX;NTNG1;ELAVL2;GRHL2;SCN5A;ATP9A;HHIP;TICRR;FSCN1;JUP;CDCA5;HMMR;ID1;MYO5C;STMN1;SHF;ZWINT;SRGAP3;MSX1;ABCG2;LRRC2;GPC4;NEURL1;BMF;SOCS2;RNASE4;SMAD6;SNRPN;TESK2;CRIM1;FGFR2;CD24;ZNF184;TOP2A;KLF12;NEK2;ZBTB45;SYPL2;FBLN1;FOXO1;SORBS1;SKIL;FOS;CEBPD;IER5L;SEMA3A;NAV2;MUC1;NREP;PMAIP1;RAB3IP;SOCS3;TBX3;PDLIM1;CACHD1;CLDN4;HS3ST1;PHC1;IGFBP2;LDLRAD4;STARD10;ATL1;OLFML2A;FN1;FBXO5;RHOB;EGR3;AGFG2;FRAT2;FGFR1;CENPL;NTN1;ACOXL;RPRM;LRP2;DPYS;TDGF1;NR0B1;INSM1;BRCA1;STMN3;GJC1;VIM;GSTM2;MDC1;ZNF428;BRINP2;NODAL;PTPN13;PEG10;ESAM;NRP2;NR2C2AP;LETM2;HS6ST1;SERINC5;SLC43A1;ZNF280C;SASH1;BAZ2B;CRIP2;JAG1;NFE2L3;DUSP1;DGKQ;SKA2;FOXP1;TCF7;ZNF48;TTC23;ZNF182;EPHA1
prerank,ZMIZ1 ENCODE,-0.19119713065923533,-0.9393861762866965,1.0,1.0,0.9424242424242424,232/793,27.78%,TSSK6;ACAT2;INO80C;SNORA16A;CREG1;HSF2BP;SLC2A1;TUBA4A;SNHG5;SNORA24;ACLY;PLAG1;FASN;RNF149;UNC13D;PDIA6;PPIA;UFSP1;SAPCD2;NMRK1;SLC7A5;PLOD1;PIM2;ABHD5;TPI1;HSPA5;INSIG1;VAV1;P4HA1;SUV39H1;PRDX4;RHOT1;FNIP1;TRIM35;PCYOX1;NABP1;HYAL3;TMEM79;POLR1C;PDIA3;RNF19B;CAT;SNORD22;TMEM97;FAHD1;UQCC1;PNRC1;D2HGDH;DKC1;P4HB;PKM;STT3B;MARCKSL1;ACOT13;UQCR11;MRPL40;TXN;SNORA68;TOMM6;AMD1;RPS21;UBL5;MRPS6;SNORA70;KLF7;SNORA44;RBM3;PNP;ATP1B3;ALDOA;CTPS1;SSH2;SSB;SCFD1;ERGIC1;LMLN;EPB41;RRP36;HES6;PRDX1;RNASET2;INAFM1;TMEM165;NDUFA12;TAF4B;POMP;GEMIN6;GFPT1;ARL15;IARS2;SLC25A43;SLC1A5;PPIB;LMO4;PTPN11;CALR;C1D;PANK1;GLS;TMEM126A;HMOX2;CLN5;OXSM;CBLN3;SLC5A3;TAGLN2;CCT3;TKT;MAN2A1;FNBP1;ROMO1;MAPK1;LYPLA1;HAGH;DUSP28;PGRMC1;PDZD8;GABPB1;TERC;SEC24A;TMEM164;TLCD1;EIF4A1;CAP1;UGDH;UBE2J1;CYC1;RRN3;RETSAT;CDC37L1;NCBP2;RASSF7;EMC4;GANAB;HSP90AB1;MRPS26;PTPN7;EIF5A;DAP3;RPLP1;FKBP1A;SNORA64;RHOA;CSE1L;ABHD11;RBM38;MOSPD1;SPTAN1;TUBB4B;RNU12;RPS27A;PRDX5;SERTAD2;RPLP0;PPP3CA;HSP90AA1;ATP6AP1;MINPP1;TMEM50A;EHD4;TUBA1C;RPS8;PAIP2;GNAI3;GSTP1;DNAJA1;HIGD1A;SRPK1;FECH;ZFP36L1;GTF3C6;PITHD1;CHCHD7;SNHG3;RPS28;NKRF;EEF1A1;NAP1L4;RPL14;CTNNB1;TAF12;NSUN4;SLC25A33;ACOT9;MRPS16;USP33;RPL10A;NFS1;ATAD1;SAR1A;EZR;RPL28;LRPAP1;TRAP1;RBBP7;LGALS1;ARF1;SNORA78;ZBTB25;GNL3;TAF5;ATP6AP2;PSMB4;HMGA1;RPL36AL;GART;TBC1D10C;TRIB3;CDK16;ADAM10;SMG5;FBXW11;EFR3A;SOD1;EIF4E2;FOXO3;ADPGK;FAM120A;NPRL3;SYNCRIP;DYRK2;OSTF1;UBC;BAG5;PPP2R2A;PITPNC1;AKR7A2;PSMD2;TBC1D20;SUB1;NDUFA7;SLC25A5
prerank,PPARG CHEA,-0.20027225136890317,-0.926893436494555,0.7,1.0,0.9555555555555556,119/471,22.78%,HSPB8;AOX1;FADS2;INO80C;ENO2;MVK;SCD;IRAK2;MRAP;CLDN15;MGST1;SCARB1;MGAT5;ACSL1;DBI;GRHL1;ADAT2;AARSD1;ABCD2;CD9;HSPA5;INSIG1;DHRS3;AK2;RHOT1;FNIP1;ROBO1;WDR43;NABP1;LPCAT3;MRPS23;MRPL39;MAP3K8;PTRH2;SFXN1;D2HGDH;PECAM1;LIPA;XPO5;PTEN;ALAD;TMEM143;FABP5;CD69;HSPA12A;MKKS;PIK3C2B;LRRC8D;NANP;ATP13A3;MRPL21;CCT8;NDUFB3;RNF24;KLF7;RNF144B;ZNF398;DTWD1;RCL1;PDIA5;IPPK;DDHD2;MTHFD1L;TBL1XR1;TMX3;MPC2;SLC1A5;ETFA;ECH1;MRPS36;RMND1;MRRF;G0S2;SLC39A7;ERP29;CBR1;PIGP;PGM2;IMMT;CAPZA2;FBXO4;DNAJC15;FUT8;POLR2H;TBPL1;RETSAT;MRPL9;BAG4;EIF5A;XXYLT1;DPY30;HADH;OTUD7B;LRRK1;FKBP1A;INTS10;RAB8B;TIMM21;RBAK;PREB;JAK3;COG2;TUBA1C;MTCH2;CASP8;JAGN1;SDCBP;PAIP2;CARD10;DOLPP1;RPL27;MMADHC;LTBP2;SLC25A51;ERLIN2;EIF5B;FIGNL1;NDUFB10;CIPC
prerank,FLI1 ENCODE,-0.1878974033263508,-0.9245979028154163,1.0,1.0,0.9575757575757575,188/592,28.34%,TSSK6;SRGN;P2RX1;PPAN;TREML2;LDHA;RFC3;WDR89;STARD4;UNC13D;POLE4;UFSP1;CBFA2T3;LYL1;CD244;TBC1D22A;RFX3;NME1;MICB;COA6;CLCN2;LAPTM5;MRPS35;PECAM1;PIK3R2;TIMMDC1;MFSD8;BBS4;NDUFB9;TMEM143;AMD1;RPS21;SRA1;METTL23;NIP7;SEC61G;PPIF;RAPGEF6;ISCA1;EIF3I;ARPC5L;CACYBP;GAR1;RPL38;TRAPPC3;FEN1;IPPK;WDR37;NDUFS8;POMP;COA5;CDK7;FBXW7;SF3B6;MPC2;RPS13;VTA1;TMEM126A;SHQ1;DNAJC2;GALE;PSMD8;TFB2M;PSMA6;PSMB1;CD276;UQCRH;CLTC;ZNHIT2;MTMR4;FERMT3;MRPL52;POLR2H;CAP1;BYSL;DGUOK;PEAK1;RRN3;TBPL1;ACBD5;PPID;RPLP1;CINP;IPO4;NOP14;SNUPN;ZFC3H1;DTYMK;TBCE;PRDX5;GNL2;GTPBP4;GFM2;RPL6;EMG1;RAB6A;ITPA;CCDC86;NKIRAS1;PAIP2;GNAI3;WDR3;SEC61A1;TTC1;EBNA1BP2;HSPA4;RPL27;SRP19;GLRX5;GTF2H3;RBKS;CHID1;PTCD2;SCO1;RPS3;SF3B5;DDX21;ANKRD24;RNASEK;PSMC2;RPSA;SDHC;TAF12;NSUN4;LSM4;NOC3L;RPL34;AGGF1;NAPG;TMEM167A;COX5B;NAA50;ZNF143;UBAC2;AMN1;LTN1;RPS14;IPO8;PSMD13;LAMTOR1;AURKAIP1;NSA2;RAB24;PAK1IP1;RPL37;SNRPE;FAF2;PDCD10;RPS18;PSMB4;ALKBH3;TRMT10C;FKBP2;DDX18;COX7A2;ZCCHC9;ARPC3;RPS6;ORC5;SRFBP1;DNAJB9;TXN2;SMIM7;RSL1D1;RPS19;TMEM167B;TMEM208;PF4;TMEM258;COPA;RNMT;NVL;PSMD2;RMDN1;HMG20A;SUB1;DUSP6;NCKAP1;TRAPPC11;DCTN5;ATP6V1A;TMEM60;SEH1L;PRELID1;MRPS27;SNRPB;IFNAR1;SHOC2
