Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,glucose catabolic process to pyruvate (GO:0061718),-0.8049373712768912,-2.3693427647481,0.0,0.0,0.0,14/21,12.79%,ENO2;ALDOC;PGK1;HK2;ENO3;PFKP;TPI1;ALDOB;ENO1;GPI;GAPDH;PKM;PGAM1;ALDOA
prerank,canonical glycolysis (GO:0061621),-0.8049373712768912,-2.3693427647481,0.0,0.0,0.0,14/21,12.79%,ENO2;ALDOC;PGK1;HK2;ENO3;PFKP;TPI1;ALDOB;ENO1;GPI;GAPDH;PKM;PGAM1;ALDOA
prerank,cytoplasmic translation (GO:0002181),-0.5920921557498137,-2.3614827899358346,0.0,0.0,0.0,72/93,34.79%,GSPT2;RPL22L1;RPS16;RPS12;RPS21;EIF3I;RPL38;RPS13;RPL29;UBA52;RPS17;EIF4A1;RPL39;RPLP1;RPL22;GSPT1;RPS27A;RPS5;RPL23A;RPLP0;RPL6;RPL35A;RPS15A;RPS8;RPL27;RPS23;RPS3;RPS28;RPSA;RPL14;RPL11;RPL34;RPL5;RPL10A;RPS24;RPS3A;RPS29;RPL28;RPL12;RPS14;RPL37;RPS18;RPS26;RPL32;RPL21;DRG1;RPL35;RPS6;RPS19;RPL7A;RPL7;RPL26;RPL8;RPL13A;RPL31;RPL23;RPL19;RPL36;TMA7;RPL15;ZC3H15;FTSJ1;RPS2;RPL4;RPL18A;RPL17;RPL9;RPS20;RPS7;RPL41;RPS4X;RPS9
prerank,translation (GO:0006412),-0.535101493545813,-2.3526841565334,0.0,0.0,0.0,147/209,34.79%,GSPT2;RPL22L1;RPS16;MRPL13;YARS1;RPS12;DARS1;MRPS17;PPA1;RPS21;MRPS6;IARS1;EEF1E1;RPL38;MRPL3;MRPS24;IARS2;RPS13;MRPL18;LARS1;MRPL32;MRPS36;FARSB;MRRF;MRPS28;RPL29;MARS1;EPRS1;WARS1;PPA2;RARS1;UBA52;MRPS33;MRPL52;RPS17;MRPL9;RPL39;MRPL24;RPLP1;TARS1;RPL22;GSPT1;MRPL27;RPS27A;COPS5;RPS5;HBS1L;RPL23A;RPLP0;GFM2;RPL6;RPL35A;AIMP2;RPS15A;RPS8;MRPS11;EEF2K;KARS1;MRPS15;RPL27;RPS23;NARS1;MRPL47;AIMP1;MRPL35;RPS3;TSFM;RPS28;EEF1A1;RPSA;RPL14;PTCD3;RPL11;ABCE1;RPL34;MRPS16;RPL5;RPL10A;RPS24;GARS1;RPS3A;RPS29;MRPL23;YARS2;RPL28;MRPS14;RPL12;RPS14;MRPS34;MRPL55;RPL37;MRPL42;MRPS7;RPS18;RPS26;RPL32;RPL21;DRG1;RPL35;RPS6;GATC;RPS19;MRPL34;EEFSEC;RPL7A;RPL7;NDUFA7;RPL26;MRPS2;RPL8;LARS2;EEF1B2;RPL13A;RPL31;RPL23;GATB;RPLP2;MRPL51;FASTKD2;MRPS18C;RPL19;RPL36;MRPS12;TMA7;AARS1;RPL15;ZC3H15;FTSJ1;VARS1;RPS2;RPL4;MRPS21;MRPL36;RPL18A;RPL17;RPL9;TUFM;MRPL16;MRPL28;MRPL2;FARS2;RPS20;RPS7;RPL41;RPS4X;MRPL57;RPS9
prerank,glycolytic process through glucose-6-phosphate (GO:0061620),-0.7869524159980287,-2.326114285865177,0.0,0.0,0.0,14/22,12.79%,ENO2;ALDOC;PGK1;HK2;ENO3;PFKP;TPI1;ALDOB;ENO1;GPI;GAPDH;PKM;PGAM1;ALDOA
prerank,translational elongation (GO:0006414),-0.5788838393278357,-2.3210884691050993,0.0,0.0,0.0,80/104,34.78%,MRPL22;MRPL13;MRPL14;MTRES1;MRPS23;MRPL39;MRPS35;MRPL17;MRPS17;MRPL40;MRPS22;MRPS6;MRPL21;MRPL15;MRPL49;MRPS10;MRPL50;MRPL20;MRPL3;MRPL46;MRPS24;MRPL18;MRPL12;MRPL32;MRPS36;MRPS28;CHCHD1;MRPL44;MRPL33;MRPS33;MRPL52;MRPL58;MRPS31;MRPS26;MRPL9;MRPL24;DAP3;MRPL27;GFM1;GFM2;MRPS11;EEF2K;MRPS15;MRPS25;MRPL47;MRPL35;TSFM;EEF1A1;PTCD3;MRPS16;MRPL23;MRPS14;LTN1;AURKAIP1;MRPS34;MRPL55;MRPL42;MRPS7;MRPL34;EEFSEC;MRPL30;MRPS2;MRPS27;EEF1B2;MRPL51;MRPS18C;MRPL48;MRPS12;MRPL4;MRPS21;MRPL36;ERAL1;TUFM;MRPL16;MRPL28;GADD45GIP1;MRPL2;OXA1L;MRPL54;MRPL57
prerank,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.5940352733917875,-2.298478717594971,0.0,0.0,0.0,73/89,34.79%,RPS16;RPS12;RPS21;RPL38;RPS13;RPL29;SEC61B;UBA52;RPS17;RPL39;RPLP1;RPL22;RPS27A;RPS5;RPL23A;RPLP0;RPL6;RPL35A;RPS15A;RPS8;SEC61A1;RPL27;SRP19;RPS23;RPS3;RPS28;RPSA;RPL14;SRP72;RPL11;SRP68;RPL34;RPL5;RPL10A;RPS24;RPS3A;RPS29;RPL28;RPL12;RPS14;RPL37;RPS18;RPS26;RPL32;RPL21;RPL35;RPS6;RPS19;SRP9;RPL7A;RPL7;RPL26;RPL8;RPL13A;RPL31;RPL23;RPLP2;RPL19;RPL36;SRP54;RPL15;SEC63;RPS2;RPL4;RPL18A;RPL17;RPL9;RPS20;SRP14;RPS7;RPL41;RPS4X;RPS9
prerank,mitochondrial ATP synthesis coupled electron transport (GO:0042775),-0.5962515434654668,-2.2337243816821104,0.0,0.000146396700851032,0.002,58/68,38.40%,COA6;NDUFB9;UQCR11;NDUFAF1;NDUFAB1;NDUFB3;NDUFS3;NDUFA12;NDUFS8;NDUFA9;COX6C;NDUFA8;NDUFS5;NDUFB2;NDUFC2;NDUFA1;SDHD;UQCRH;NDUFV2;UQCRC2;CYC1;NDUFA6;NDUFS6;NDUFS4;NDUFB10;SDHC;COX5B;UQCRFS1;NDUFB8;UQCR10;UQCRQ;COX7C;NDUFA7;UQCC3;NDUFS1;NDUFA4;NDUFC1;COX4I1;NDUFA5;COX7B;NDUFA13;COX6B1;COX5A;COX10;UQCRB;CYCS;NDUFB4;SDHA;COX6A1;COX15;SDHAF2;COX8A;COX7A2L;NDUFB1;NDUFA11;NDUFB5;NDUFA2;NDUFB6
prerank,regulation of primary metabolic process (GO:0080090),-0.5468054845482763,-2.2336164496167434,0.0,0.0001386916113325566,0.002,67/122,27.69%,ELOVL6;FDPS;MVD;HMGCS1;MVK;CYP51A1;SCD;DHCR7;SQLE;IDI1;RUBCNL;NQO1;LSS;HMGCR;FASN;PSMA2;FDFT1;OAZ3;FGFR4;PSME2;APOE;PMVK;PSMB9;SC5D;PSMB8;BBS4;GPAM;TNFAIP8L3;PSMA1;PSMB7;TBL1XR1;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;CARM1;PSMD1;PSMC6;ACACA;PSMB3;PSME4;TBL1X;PSAP;PSMA4;PSME1;PSMD12;GGPS1;PSMC5;TGS1;PSMC1;PSMC2;PRKAB2;SREBF1;LACTB;PSMA3;PSMD13;PSMB5;PSMD6;SERPINA3;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3
prerank,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.5473785391643772,-2.225302715543294,0.0,0.0002635140615318576,0.004,79/111,34.79%,GSPT2;RPS16;RPS12;RPS21;MAGOH;RPL38;RPS13;MAGOHB;RPL29;UBA52;RPS17;NCBP2;RPL39;RPLP1;RPL22;GSPT1;RPS27A;RPS5;RPL23A;RPLP0;RPL6;RPL35A;RPS15A;RPS8;RPL27;RPS23;RPS3;SMG8;RPS28;RPSA;RPL14;RPL11;RPL34;RPL5;RPL10A;RPS24;RPS3A;RPS29;RPL28;PPP2CA;RPL12;RPS14;RPL37;RPS18;RPS26;RPL32;RPL21;UPF3A;SMG5;RPL35;RPS6;RPS19;PPP2R2A;RPL7A;RPL7;RPL26;PYM1;RPL8;RPL13A;RPL31;RPL23;RPLP2;RPL19;RPL36;RPL15;RPS2;RPL4;PNRC2;UPF2;RPL18A;RPL17;RPL9;SMG7;RPS20;RPS7;RPL41;RBM8A;RPS4X;RPS9
prerank,aerobic electron transport chain (GO:0019646),-0.5953582347183527,-2.2162640615799067,0.0,0.0002509657728874834,0.004,57/67,38.40%,NDUFB9;UQCR11;NDUFAF1;NDUFAB1;NDUFB3;NDUFS3;NDUFA12;NDUFS8;NDUFA9;COX6C;NDUFA8;NDUFS5;NDUFB2;NDUFC2;NDUFA1;SDHD;UQCRH;NDUFV2;UQCRC2;CYC1;NDUFA6;NDUFS6;NDUFS4;NDUFB10;SDHC;COX5B;UQCRFS1;NDUFB8;UQCR10;UQCRQ;COX7C;NDUFA7;UQCC3;NDUFS1;NDUFA4;NDUFC1;COX4I1;NDUFA5;COX7B;NDUFA13;COX6B1;COX5A;COX10;UQCRB;CYCS;NDUFB4;SDHA;COX6A1;COX15;SDHAF2;COX8A;COX7A2L;NDUFB1;NDUFA11;NDUFB5;NDUFA2;NDUFB6
prerank,carbohydrate catabolic process (GO:0016052),-0.694407941103522,-2.1921586064822747,0.0,0.0005988955943905854,0.01,18/33,14.28%,HKDC1;ENO2;ALDOC;LDHA;PGAM4;PGK1;HK2;ENO3;TPI1;ALDOB;ENO1;GPI;GAPDH;PKM;PGAM1;ALDOA;MANBA;NEU1
prerank,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",-0.601091691949856,-2.1799353851392347,0.0,0.0008019993177056534,0.014,48/70,27.69%,NCF1;HLA-G;NCF2;PSMA2;B2M;NCF4;PSME2;TAP1;TAP2;PSMB9;PDIA3;PSMB8;HLA-F;PSMA1;HLA-B;PSMB7;HLA-A;PSMD14;CALR;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;PSME4;SEC22B;ITGAV;PSMA4;PSME1;PSMD12;PSMC5;PSMC1;FCGR1A;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;VAMP3;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3
prerank,regulation of cellular amine metabolic process (GO:0033238),-0.6313224579879847,-2.1686230524797736,0.0,0.0009332789679253288,0.017,35/48,28.23%,NQO1;PSMA2;OAZ3;PSME2;PSMB9;PSMB8;PSMA1;PSMB7;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;PSME4;PSMA4;PSME1;PSMD12;PSMC5;PSMC1;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3;OAZ1
prerank,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),-0.5774369551282367,-2.1594727665880376,0.0,0.0010013534338210585,0.019,50/75,27.69%,NCF1;HLA-G;NCF2;PSMA2;B2M;NCF4;PSME2;TAP1;TAP2;PSMB9;PDIA3;CLEC4A;PSMB8;HLA-F;PSMA1;HLA-B;PSMB7;HLA-A;PSMD14;CALR;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;FCER1G;PSME4;SEC22B;ITGAV;PSMA4;PSME1;PSMD12;PSMC5;PSMC1;FCGR1A;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;VAMP3;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3
prerank,regulation of cellular amino acid metabolic process (GO:0006521),-0.6252958634012282,-2.1588137495987443,0.0,0.0009628398402125564,0.019,35/50,28.23%,NQO1;PSMA2;OAZ3;PSME2;PSMB9;PSMB8;PSMA1;PSMB7;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;PSME4;PSMA4;PSME1;PSMD12;PSMC5;PSMC1;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3;OAZ1
prerank,negative regulation of cell cycle G2/M phase transition (GO:1902750),-0.6065386893671755,-2.138964541656049,0.0,0.0015127659087939972,0.03,37/54,28.89%,PINX1;PSMA2;PSME2;PSMB9;RBX1;PSMB8;PSMA1;PSMB7;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;PSME4;USP47;PSMA4;PSME1;SKP1;PSMD12;PSMC5;PSMC1;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3;GPR132
prerank,ribosome biogenesis (GO:0042254),-0.4825212270589812,-2.132572732386109,0.0,0.0016469628845741098,0.034,129/191,37.78%,MPHOSPH6;MRM2;MRPL22;RPS16;RRP7A;WDR43;DKC1;CUL4B;RPF2;NIP7;RCL1;RRP36;RAN;RPL38;NPM1;UTP4;C1D;IMP3;MRTO4;EXOSC8;NOL11;HEATR3;RPL29;DDX47;EXOSC7;UBA52;DCAF13;RPS17;BYSL;RPL39;RPLP1;NOP14;RPL22;RPL23A;RPLP0;RPL6;EMG1;RPL35A;WDR36;NOP16;POP4;WDR3;EBNA1BP2;RPL27;RPS28;RPL14;EXOSC5;RPL11;ABCE1;RPL34;RPL5;RPL10A;RPS24;UTP20;WDR12;RPL28;RPL12;RPS14;URB2;PAK1IP1;RPL37;RPL32;UTP6;RPL21;RPL35;RPS6;EXOSC2;DDX52;DDX31;RPS19;LTV1;NVL;RPL7A;RPL7;RPL26;GLUL;RPL8;BMS1;POP5;FBL;RPL13A;RPL31;RPL23;WDR74;SNU13;LAS1L;RPLP2;UTP15;DDX49;RPL19;RPL36;HEATR1;NOB1;LTO1;RPL15;SDAD1;RIOK2;RPS2;SURF6;RPL4;NOM1;PES1;MRPL36;FCF1;RPL18A;DHX29;RPL17;RPL9;LYAR;MTREX;NOL8;RPS7;GTF3A;PDCD11;RPL41;RPS9;EIF6;RPF1;RRP1B;RPL26L1;KRR1;NOLC1;UTP18;EXOSC4;RPL3;EIF2A;RPS15;RPL24;RRP9
prerank,positive regulation of cellular component movement (GO:0051272),-0.7075871185297433,-2.077873190658784,0.0,0.003861844005208257,0.076,7/23,4.71%,DUOXA2;DUOX2;TUBB2B;LYN;ETS1;PDPN;CCR7
prerank,mitochondrial gene expression (GO:0140053),-0.6081161549731443,-2.076292520374436,0.0,0.003952710922977863,0.08,35/42,34.78%,TEFM;MRPS17;MRPS6;MRPS24;IARS2;MRPL12;TFB2M;MRPS28;TWNK;TFAM;GFM2;MRPS11;MRPS15;MRPL47;FASTKD5;PTCD3;SLC25A33;MRPS16;MRPL23;MRPS14;MRPS34;MRPS7;GATC;FOXO3;NDUFA7;MRPS2;LARS2;GATB;MRPL51;FASTKD2;MRPS12;MRPS21;MRPL16;MRPL2;MRPL57
prerank,dendritic cell chemotaxis (GO:0002407),-0.8023573426160318,-2.0753005609266806,0.0,0.003910208654988854,0.082,7/14,9.91%,CCR2;CXCR2;CXCR1;CCR1;CCR7;CXCR4;PIK3CG
prerank,pyruvate metabolic process (GO:0006090),-0.5961895763773057,-2.0602136754806466,0.0,0.004817366437379271,0.1,24/47,17.23%,HKDC1;ENO2;ALDOC;LDHA;PGAM4;PGK1;SLC16A3;HK2;LDHB;ENO3;TPI1;ALDOB;ENO1;GPI;GAPDH;PKM;VDAC1;PGAM1;DLAT;LDHAL6B;ALDOA;GLO1;HAGH;ME1
prerank,cellular defense response (GO:0006968),-0.6030018254168756,-2.056069303691012,0.0,0.004910943874002799,0.106,22/40,15.57%,NCF1;TRAT1;CXCR2;HLA-G;MNDA;LY96;NCF2;ITK;CCR3;NCR1;DCDC2;KLRG1;CLEC5A;ADORA2A;GNLY;LSP1;ADORA2B;PTK2B;TCIRG1;LILRB2;C5AR1;PRF1
prerank,ribosomal small subunit biogenesis (GO:0042274),-0.6226500258899772,-2.0457906994848294,0.0,0.00561904984148814,0.124,30/39,32.25%,RPS16;RRP7A;RRP36;NPM1;UTP4;NOL11;RPS17;NOP14;RPS5;EMG1;LSM6;MRPS11;WDR3;RPS28;RPSA;RPS24;RPS14;MRPS7;RPS6;DDX52;SRFBP1;RPS19;LTV1;RPS27L;SNU13;NOB1;RIOK2;SURF6;NOM1;ERAL1
prerank,interleukin-1-mediated signaling pathway (GO:0070498),-0.5215114503885258,-2.043837256552169,0.0,0.005571440158102131,0.127,54/91,27.69%,NOD2;IRAK2;IRAK1;IL1RAP;PSMA2;PSME2;PELI1;IL1R2;PSMB9;MAP3K8;RBX1;PSMB8;IL1B;PSMA1;IRAK3;IL1RN;PSMB7;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;UBA52;PSMD1;PSMC6;PSMB3;PSME4;RPS27A;PSMA4;PSME1;SKP1;PELI2;PSMD12;PSMC5;PSMC1;TNIP2;PSMC2;MAP3K7;IL1R1;PSMA3;TAB2;PSMD13;PSMB5;PSMD6;PSMB4;PSMB6;FBXW11;PSMD10;UBC;PSMD5;PSMD2;UBE2V1;PSME3
prerank,ribonucleoprotein complex biogenesis (GO:0022613),-0.556708061531151,-2.041727184794503,0.0,0.005489876281913699,0.129,42/60,31.78%,RPS16;CUL4B;RPF2;NIP7;RRP36;RPL38;NPM1;MRTO4;SHQ1;HEATR3;RPS17;BYSL;NOP14;EMG1;RPL35A;NOP16;EBNA1BP2;TGS1;RPS28;RPL14;RPL11;RPL5;RPS24;WDR12;URB2;PAK1IP1;RPS6;DDX31;RPS19;LTV1;NVL;RPL7;RPL26;GLUL;WDR74;LTO1;SDAD1;RIOK2;SURF6;NOM1;PES1;MRPL36
prerank,regulation of cellular ketone metabolic process (GO:0010565),-0.5692347258986634,-2.0381751304014477,0.0,0.005590771305473194,0.134,38/59,28.23%,NR1H4;NQO1;PSMA2;OAZ3;FGFR4;PSME2;PSMB9;PSMB8;PSMA1;PSMB7;PSMD14;PSMA5;PSMD8;PSMD7;PSMA6;PSMB1;PSMD1;PSMC6;PSMB3;PSME4;PSMA4;PSME1;PSMD12;PSMC5;PRKAG2;PSMC1;PSMC2;PSMA3;PSMD13;PSMB5;PSMD6;PSMB4;PSMB6;PSMD10;PSMD5;PSMD2;PSME3;OAZ1
prerank,tRNA aminoacylation (GO:0043039),-0.6111136550707816,-2.035536562836395,0.0,0.005617010258968542,0.137,25/38,30.52%,YARS1;DARS1;PPA1;IARS1;EEF1E1;IARS2;LARS1;FARSB;MARS1;EPRS1;WARS1;PPA2;RARS1;TARS1;AIMP2;KARS1;NARS1;AIMP1;GARS1;YARS2;GATC;LARS2;GATB;AARS1;VARS1
prerank,regulation of lipid metabolic process (GO:0019216),-0.5408104532254188,-2.034091208508877,0.0,0.005608119771062609,0.14,24/82,11.14%,ELOVL6;FDPS;MVD;HMGCS1;MVK;CYP51A1;APOC1;SCD;DHCR7;SQLE;IDI1;RUBCNL;LSS;HMGCR;FASN;FDFT1;FGFR4;PMVK;SC5D;RORA;BBS4;IL1B;GPAM;TNFAIP8L3
prerank,tRNA aminoacylation for protein translation (GO:0006418),-0.5895529350731664,-2.0201126510231577,0.0,0.007147818919051637,0.175,26/43,30.52%,YARS1;DARS1;PPA1;IARS1;EARS2;EEF1E1;IARS2;LARS1;FARSB;MARS1;EPRS1;WARS1;PPA2;PARS2;RARS1;TARS1;AIMP2;KARS1;NARS1;AIMP1;GARS1;YARS2;NARS2;LARS2;AARS1;VARS1
prerank,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.6008080310074586,-2.008128607745655,0.0,0.008258916318742364,0.204,25/39,30.35%,NDUFB9;NDUFAF1;NDUFAB1;NDUFB3;NDUFS3;NDUFA12;NDUFS8;NDUFA9;NDUFA8;NDUFS5;NDUFB2;NDUFC2;NDUFA1;NDUFV2;NDUFA6;NDUFS6;NDUFS4;NDUFB10;NDUFB8;NDUFA7;NDUFS1;NDUFA4;NDUFC1;NDUFA5;NDUFA13
