GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100128288,3.698466237911922,0.2696286802170865,0.594049934671152,0.45388218141349485,0.6499136291591254,0.9976725059418146
100128292,1.3986495383363828,0.8312731827333604,0.9666606125566625,0.8599431609557112,0.38982037502489864,
100128327,0.0,,,,,
100128338,4.284732562275876,-0.04264303716459742,0.5626645491026797,-0.07578767354830376,0.9395880230027913,0.9976725059418146
100128361,2.9704992175814224,-0.23067806390283838,0.6558536609344277,-0.3517218514480498,0.7250468713151554,0.9976725059418146
100128378,0.0,,,,,
100128385,0.0,,,,,
100128398,1.5615824434431913,-0.03470628149063534,0.8833561330363077,-0.03928911589863705,0.9686598841722434,
100128420,0.0,,,,,
100128505,0.0,,,,,
100128511,0.0,,,,,
100128531,0.0,,,,,
100128553,4.4098027303813,0.14210617268804862,0.5666350612413374,0.2507895864698773,0.8019767931336541,0.9976725059418146
100128554,0.0,,,,,
100128568,0.0,,,,,
100128569,0.9988960737554832,-0.612698285164448,1.1120926972891432,-0.5509417395312209,0.5816736133540018,
100128573,0.0,,,,,
100128590,0.0,,,,,
100128593,0.0,,,,,
100128640,0.1858757481974893,1.1269676945015235,3.159490978242743,0.35669280344909365,0.7213217936445053,
100128675,0.0,,,,,
100128682,0.0,,,,,
100128714,0.0,,,,,
100128731,88.29712229001063,-0.23767263459456234,0.21458744796542173,-1.107579389419182,0.26804350864795856,0.9976725059418146
100128750,0.0,,,,,
100128770,1.292692834292672,-0.23032615588427924,1.315720703285516,-0.1750570279156713,0.8610348235521814,
100128782,7.980563718286582,0.3612633170627893,0.4120741200396087,0.8766949912507598,0.3806523280353531,0.9976725059418146
100128787,0.0,,,,,
100128788,0.18731938628266412,-0.027182523030896046,3.114211900057136,-0.008728539965567961,0.9930357211549627,
100128811,0.0,,,,,
100128822,1.5300324495193482,0.5741629657852615,0.9378895663467403,0.6121861105905424,0.5404146300188324,
100128881,2.0544224478337036,-0.17882450691303955,0.7946498156555158,-0.22503561114592993,0.8219515709825426,
100128885,0.0,,,,,
100128890,0.0,,,,,
100128927,6.129498592831245,0.3436062558466639,0.45200399863524693,0.7601841065214632,0.4471445438565449,0.9976725059418146
100128946,0.0,,,,,
100128993,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100129027,0.0,,,,,
100129034,19.302177205148375,-0.07438532392204017,0.31564972310377215,-0.23565781458831012,0.8136982070536972,0.9976725059418146
100129046,0.7904768411966482,-0.7807260702415544,1.296957169052529,-0.601967504302321,0.5471957683233546,
100129055,0.0,,,,,
100129066,0.0,,,,,
100129075,1.2030028815760934,0.9812850241956161,1.049247114263588,0.9352277560318374,0.34967093724926945,
100129083,0.0,,,,,
100129128,0.0,,,,,
100129138,0.0,,,,,
100129148,0.3994523592990514,-0.027179876989203967,1.9093722747688784,-0.014234980442718526,0.9886425124528396,
100129175,0.0,,,,,
100129196,0.09901424304829606,0.5498906164620758,3.4796847625046103,0.15802886008164577,0.874434057390582,
100129213,0.0,,,,,
100129250,2.4936919578491508,0.3245513066311631,0.7179712517862495,0.45203941776736595,0.651240585983134,
100129269,1.9613241243276214,0.2402560174136855,0.8129933218399249,0.2955202840657416,0.7675964594495264,
100129271,0.0,,,,,
100129316,0.0,,,,,
100129354,0.0,,,,,
100129361,18.634387577737723,-0.13566758706118393,0.26636697445710283,-0.5093258551954329,0.6105238378593918,0.9976725059418146
100129385,0.0,,,,,
100129387,7.555810632128983,0.12691363642045475,0.4098168293478504,0.30968380830629855,0.7568014169668651,0.9976725059418146
